County,State,StateCode,LBW,LBWind,InfantMort,InfantMortInd
Bryan,Oklahoma,OK,6.7,3,6,3
Caddo,Oklahoma,OK,6.3,3,11.8,4
Canadian,Oklahoma,OK,6.8,4,7.8,4
Carter,Oklahoma,OK,7.7,3,4.3,3
Cherokee,Oklahoma,OK,6.8,3,5.9,3
Choctaw,Oklahoma,OK,7.5,3,7.8,3
Cimarron,Oklahoma,OK,8,4,NA,NA
Cleveland,Oklahoma,OK,6.7,3,6.2,3
Coal,Oklahoma,OK,6.9,3,5.6,3
Comanche,Oklahoma,OK,8.6,4,7.2,3
Cotton,Oklahoma,OK,6.8,3,11.1,4
Craig,Oklahoma,OK,7.8,4,7.8,4
Creek,Oklahoma,OK,8.4,4,8.1,4
Custer,Oklahoma,OK,7.5,3,3.9,3
Delaware,Oklahoma,OK,7.9,3,5.8,3
Dewey,Oklahoma,OK,5.2,3,11.8,4
Ellis,Oklahoma,OK,4.8,3,NA,NA
Garfield,Oklahoma,OK,7.6,3,11.4,4
Garvin,Oklahoma,OK,7.1,3,8.3,4
Grady,Oklahoma,OK,6.7,3,6.8,3
Grant,Oklahoma,OK,4.6,3,NA,NA
Greer,Oklahoma,OK,9.8,4,3.7,3
Harmon,Oklahoma,OK,7.5,4,14,4
Harper,Oklahoma,OK,5.2,3,NA,NA
Haskell,Oklahoma,OK,7.5,3,9.7,4
Hughes,Oklahoma,OK,6.3,3,10,4
Jackson,Oklahoma,OK,8.4,4,6.5,3
Jefferson,Oklahoma,OK,6.9,3,4.7,3
Johnston,Oklahoma,OK,7.8,3,7,3
Kay,Oklahoma,OK,7.1,3,8,4
Kingfisher,Oklahoma,OK,6.5,4,6.7,4
Kiowa,Oklahoma,OK,9.6,4,11.4,4
Latimer,Oklahoma,OK,6.4,3,6.2,3
Le Flore,Oklahoma,OK,6.2,3,8.1,3
Lincoln,Oklahoma,OK,6.7,3,7.3,3
Logan,Oklahoma,OK,7.9,4,7.2,3
Love,Oklahoma,OK,6.9,4,5.4,3
McClain,Oklahoma,OK,7.5,3,11.6,4
McCurtain,Oklahoma,OK,7.7,3,6.6,3
McIntosh,Oklahoma,OK,7.5,3,13.1,4
Major,Oklahoma,OK,6.3,3,11.6,4
Marshall,Oklahoma,OK,7.4,3,13.2,4
Mayes,Oklahoma,OK,8.3,4,6.5,3
Murray,Oklahoma,OK,8.7,4,8.6,4
Muskogee,Oklahoma,OK,7.3,3,6.8,3
Noble,Oklahoma,OK,6.1,3,4.6,3
Nowata,Oklahoma,OK,7,3,7.9,4
Okfuskee,Oklahoma,OK,6.8,3,5.4,3
Oklahoma,Oklahoma,OK,8.6,4,8.2,4
Okmulgee,Oklahoma,OK,7.5,3,10.2,4
Osage,Oklahoma,OK,7.8,3,6,3
Ottawa,Oklahoma,OK,7.2,3,6,3
Pawnee,Oklahoma,OK,6.1,3,5.9,3
Payne,Oklahoma,OK,6,3,5.1,3
Pittsburg,Oklahoma,OK,7.3,3,9.5,4
Pontotoc,Oklahoma,OK,8.3,3,10.2,4
Pottawatomie,Oklahoma,OK,7.5,3,9.3,4
Pushmataha,Oklahoma,OK,5,3,7.5,4
Roger Mills,Oklahoma,OK,10.3,4,14.5,4
Rogers,Oklahoma,OK,6,3,5.8,3
Seminole,Oklahoma,OK,8,3,13.3,4
Sequoyah,Oklahoma,OK,7.9,3,7.5,3
Stephens,Oklahoma,OK,7.1,3,5.8,3
Texas,Oklahoma,OK,6.8,3,7.6,4
Tillman,Oklahoma,OK,6.4,3,12.2,4
Tulsa,Oklahoma,OK,8,3,7.9,4
Wagoner,Oklahoma,OK,8,4,10.7,4
Washington,Oklahoma,OK,6,3,7.5,4
Washita,Oklahoma,OK,6.1,3,5.9,3
Woods,Oklahoma,OK,7.4,4,11.4,4
Woodward,Oklahoma,OK,7.2,3,6.6,3
Baker,Oregon,OR,4.9,3,7.2,4
Benton,Oregon,OR,4.5,3,4,3
Clackamas,Oregon,OR,5.6,3,3.5,3
Clatsop,Oregon,OR,5.3,3,10.8,4
Columbia,Oregon,OR,5,3,4.5,3
Coos,Oregon,OR,5.7,3,6.1,3
Crook,Oregon,OR,6,3,7.5,4
Curry,Oregon,OR,5.1,3,4,3
Deschutes,Oregon,OR,6.3,3,6.2,3
Douglas,Oregon,OR,6.2,3,9,4
Gilliam,Oregon,OR,6.5,4,NA,NA
Grant,Oregon,OR,5.1,3,9.6,4
Harney,Oregon,OR,6.5,4,5.4,3
Hood River,Oregon,OR,5.1,3,5.7,3
Jackson,Oregon,OR,5.5,3,6.6,3
Jefferson,Oregon,OR,6.4,3,9.5,4
Josephine,Oregon,OR,5.3,3,7.2,3
Klamath,Oregon,OR,6.1,3,7.4,3
Lake,Oregon,OR,7,4,13.3,4
Lane,Oregon,OR,6,3,7.6,3
Lincoln,Oregon,OR,6,3,9.8,4
Linn,Oregon,OR,6,3,5.6,3
Malheur,Oregon,OR,5.8,3,8.2,4
Marion,Oregon,OR,5.5,3,5.7,3
Morrow,Oregon,OR,5.4,3,7.7,4
Multnomah,Oregon,OR,6.2,3,4.9,3
Polk,Oregon,OR,4.9,3,4.9,3
Sherman,Oregon,OR,NA,NA,NA,NA
Tillamook,Oregon,OR,5.9,3,6.1,3
Umatilla,Oregon,OR,5.8,3,4.1,3
Union,Oregon,OR,5.4,3,5.2,3
Wallowa,Oregon,OR,3.9,3,8.7,4
Wasco,Oregon,OR,4.7,3,6.5,4
Washington,Oregon,OR,5.8,3,4.3,3
Wheeler,Oregon,OR,4.2,3,NA,NA
Yamhill,Oregon,OR,5.6,3,6.2,3
Adams,Pennsylvania,PA,7.5,4,8.1,4
Allegheny,Pennsylvania,PA,8.4,4,8,4
Armstrong,Pennsylvania,PA,8,4,7.7,4
Beaver,Pennsylvania,PA,8.1,4,6.1,3
Bedford,Pennsylvania,PA,6.7,3,10.7,4
Berks,Pennsylvania,PA,7.4,4,8,4
Blair,Pennsylvania,PA,6.7,3,6.2,3
Bradford,Pennsylvania,PA,5.9,3,5.7,3
Bucks,Pennsylvania,PA,7.2,3,5.4,3
Butler,Pennsylvania,PA,6.8,3,5.4,3
Cambria,Pennsylvania,PA,8.7,4,7.8,4
Cameron,Pennsylvania,PA,5,3,5.4,3
Carbon,Pennsylvania,PA,7.9,4,5.7,3
Centre,Pennsylvania,PA,6.3,3,6.6,3
Chester,Pennsylvania,PA,6.7,3,5.8,3
Clarion,Pennsylvania,PA,7.6,3,3.5,3
Clearfield,Pennsylvania,PA,7.8,4,8.3,4
Clinton,Pennsylvania,PA,6.9,3,6.2,3
Columbia,Pennsylvania,PA,7.1,4,7.5,4
Crawford,Pennsylvania,PA,6.3,3,8.2,4
Cumberland,Pennsylvania,PA,7.5,4,6.4,4
Dauphin,Pennsylvania,PA,10,4,6.7,4
Delaware,Pennsylvania,PA,7.4,4,6.9,4
Elk,Pennsylvania,PA,6.5,3,5.6,3
Erie,Pennsylvania,PA,7.9,3,8.8,4
Fayette,Pennsylvania,PA,8.5,3,5.8,3
Forest,Pennsylvania,PA,8,4,21.2,4
Franklin,Pennsylvania,PA,6.9,3,6,4
Fulton,Pennsylvania,PA,5.7,3,2.8,3
Greene,Pennsylvania,PA,8.8,4,11.9,4
Huntingdon,Pennsylvania,PA,6.4,3,5,3
Indiana,Pennsylvania,PA,7.8,3,8,4
Jefferson,Pennsylvania,PA,7.6,4,7.4,4
Juniata,Pennsylvania,PA,5.6,3,6.8,4
Lackawanna,Pennsylvania,PA,7.3,3,6.8,3
Lancaster,Pennsylvania,PA,5.9,3,7.8,4
Lawrence,Pennsylvania,PA,8.7,4,8.6,4
Lebanon,Pennsylvania,PA,6.4,3,6.3,4
Lehigh,Pennsylvania,PA,8.1,4,8,4
Luzerne,Pennsylvania,PA,7.3,3,7.3,4
Lycoming,Pennsylvania,PA,7,3,9.4,4
McKean,Pennsylvania,PA,8,4,7.6,4
Mercer,Pennsylvania,PA,7.3,3,9.3,4
Mifflin,Pennsylvania,PA,5.7,3,9.4,4
Monroe,Pennsylvania,PA,8.2,4,8.6,4
Montgomery,Pennsylvania,PA,7,3,5.3,3
Montour,Pennsylvania,PA,6.3,4,10.3,4
Northampton,Pennsylvania,PA,8.8,4,5.8,4
Northumberland,Pennsylvania,PA,7,3,6.9,4
Perry,Pennsylvania,PA,7.4,4,6.5,4
Philadelphia,Pennsylvania,PA,11.5,4,10.4,4
Pike,Pennsylvania,PA,6.5,3,4.3,3
Potter,Pennsylvania,PA,5.6,3,5.7,3
Schuylkill,Pennsylvania,PA,7.1,3,5.3,3
Snyder,Pennsylvania,PA,7.3,3,9.3,4
Somerset,Pennsylvania,PA,6.9,3,7.5,4
Sullivan,Pennsylvania,PA,7.1,4,NA,NA
Susquehanna,Pennsylvania,PA,6.9,4,7,4
Tioga,Pennsylvania,PA,6.9,3,5.9,3
Union,Pennsylvania,PA,6.4,3,5,3
Venango,Pennsylvania,PA,7.3,3,7,3
Warren,Pennsylvania,PA,5.9,3,7.1,4
Washington,Pennsylvania,PA,7.1,3,5.8,3
Wayne,Pennsylvania,PA,6.5,3,1.6,3
Westmoreland,Pennsylvania,PA,6.9,3,6.3,3
Wyoming,Pennsylvania,PA,7.3,4,5.2,3
York,Pennsylvania,PA,7.7,4,5.3,3
Bristol,Rhode Island,RI,6.4,3,4.5,3
Kent,Rhode Island,RI,8.1,4,5.2,3
Newport,Rhode Island,RI,5.9,3,5.1,3
Providence,Rhode Island,RI,8.4,3,7.6,3
Washington,Rhode Island,RI,6.3,3,6.3,4
Abbeville,South Carolina,SC,10,4,11.4,4
Aiken,South Carolina,SC,9.4,4,10.3,4
Allendale,South Carolina,SC,13,4,16.7,4
Anderson,South Carolina,SC,8.4,4,8.6,4
Bamberg,South Carolina,SC,10.4,4,12.6,4
Barnwell,South Carolina,SC,11.2,4,13,4
Beaufort,South Carolina,SC,7.8,4,6.8,3
Berkeley,South Carolina,SC,9.5,4,8.6,4
Calhoun,South Carolina,SC,11.1,4,10.4,4
Charleston,South Carolina,SC,10.5,4,10,4
Cherokee,South Carolina,SC,11,4,12.4,4
Chester,South Carolina,SC,9.6,4,9.2,4
Chesterfield,South Carolina,SC,12,4,8.7,4
Clarendon,South Carolina,SC,13.1,4,11.8,4
Colleton,South Carolina,SC,9.4,4,9.8,4
Darlington,South Carolina,SC,12.2,4,12.5,4
Dillon,South Carolina,SC,11.4,4,9,4
Dorchester,South Carolina,SC,9.2,4,8.4,4
Edgefield,South Carolina,SC,9.4,4,11.2,4
Fairfield,South Carolina,SC,11.2,4,9.5,3
Florence,South Carolina,SC,12,4,11.5,4
Georgetown,South Carolina,SC,11.6,4,11.7,4
Greenville,South Carolina,SC,8.6,4,5.5,3
Greenwood,South Carolina,SC,9.6,4,11.5,4
Hampton,South Carolina,SC,9.7,4,8.2,3
Horry,South Carolina,SC,9.4,4,8.6,4
Jasper,South Carolina,SC,9.2,3,8.7,3
Kershaw,South Carolina,SC,9.6,4,6.5,4
Lancaster,South Carolina,SC,10.5,4,10.4,4
Laurens,South Carolina,SC,10,4,9.7,4
Lee,South Carolina,SC,12.6,4,17,4
Lexington,South Carolina,SC,8,4,7.1,4
McCormick,South Carolina,SC,12.2,4,15.6,4
Marion,South Carolina,SC,13.1,4,15.8,4
Marlboro,South Carolina,SC,13.4,4,10.6,4
Newberry,South Carolina,SC,10.3,4,11.1,4
Oconee,South Carolina,SC,8.3,4,6.4,3
Orangeburg,South Carolina,SC,13.2,4,11.4,4
Pickens,South Carolina,SC,7.8,4,7.5,4
Richland,South Carolina,SC,10.6,4,7.7,3
Saluda,South Carolina,SC,8.9,4,11.9,4
Spartanburg,South Carolina,SC,10.2,4,7.8,4
Sumter,South Carolina,SC,9.8,4,9.7,4
Union,South Carolina,SC,11.6,4,9.3,4
Williamsburg,South Carolina,SC,14.3,4,17.2,4
York,South Carolina,SC,8.2,4,7.9,4
Aurora,South Dakota,SD,6.8,4,NA,NA
Beadle,South Dakota,SD,6.2,4,4.6,3
Bennett,South Dakota,SD,4.1,3,3.3,3
Bon Homme,South Dakota,SD,5.3,3,3.4,3
Brookings,South Dakota,SD,5.2,3,2.5,3
Brown,South Dakota,SD,5,3,7.4,4
Brule,South Dakota,SD,4.7,3,1.7,3
Buffalo,South Dakota,SD,7.6,4,19.6,4
Butte,South Dakota,SD,8.2,4,7.3,4
Campbell,South Dakota,SD,4.2,3,NA,NA
Charles Mix,South Dakota,SD,4.9,3,12.3,4
Clark,South Dakota,SD,4.8,3,NA,NA
Clay,South Dakota,SD,5.1,3,4.9,3
Codington,South Dakota,SD,7.2,4,3.4,3
Corson,South Dakota,SD,6.3,3,8.4,4
Custer,South Dakota,SD,4.8,3,7.1,4
Davison,South Dakota,SD,6.7,3,7.2,3
Day,South Dakota,SD,5.8,4,13.2,4
Deuel,South Dakota,SD,6.9,4,13.6,4
Dewey,South Dakota,SD,5.4,3,11.4,4
Douglas,South Dakota,SD,3.4,3,NA,NA
Edmunds,South Dakota,SD,3.7,3,NA,NA
Fall River,South Dakota,SD,7.2,4,3.2,3
Faulk,South Dakota,SD,5.2,3,NA,NA
Grant,South Dakota,SD,4.4,3,8.8,4
Gregory,South Dakota,SD,7.1,3,17.8,4
Haakon,South Dakota,SD,NA,NA,NA,NA
Hamlin,South Dakota,SD,5.8,3,4,3
Hand,South Dakota,SD,6.6,4,NA,NA
Hanson,South Dakota,SD,6,3,NA,NA
Harding,South Dakota,SD,3.3,3,NA,NA
Hughes,South Dakota,SD,5.6,3,6.3,4
Hutchinson,South Dakota,SD,4.9,3,3.7,3
Hyde,South Dakota,SD,5.6,3,NA,NA
Jackson,South Dakota,SD,5.7,3,18.4,4
Jerauld,South Dakota,SD,8.8,4,NA,NA
Jones,South Dakota,SD,6.6,4,NA,NA
Kingsbury,South Dakota,SD,4.8,3,0,3
Lake,South Dakota,SD,6,3,4.8,3
Lawrence,South Dakota,SD,6.8,3,7.2,4
Lincoln,South Dakota,SD,6,3,5,3
Lyman,South Dakota,SD,8.3,4,12.8,4
McCook,South Dakota,SD,6.5,4,8.8,4
McPherson,South Dakota,SD,4.7,3,NA,NA
Marshall,South Dakota,SD,3.5,3,NA,NA
Meade,South Dakota,SD,6,3,7.6,4
Mellette,South Dakota,SD,7.8,4,NA,NA
Miner,South Dakota,SD,6.7,4,NA,NA
Minnehaha,South Dakota,SD,6.9,3,5.4,3
Moody,South Dakota,SD,7.7,4,8.8,4
Pennington,South Dakota,SD,6.7,3,8.4,4
Perkins,South Dakota,SD,3.4,3,NA,NA
Potter,South Dakota,SD,3.9,3,NA,NA
Roberts,South Dakota,SD,5.4,3,8.2,4
Sanborn,South Dakota,SD,5.2,3,NA,NA
Shannon,South Dakota,SD,7.2,3,15.7,4
Spink,South Dakota,SD,4.5,3,2.6,3
Stanley,South Dakota,SD,6,3,NA,NA
Sully,South Dakota,SD,4.4,3,NA,NA
Todd,South Dakota,SD,5.8,3,14.9,4
Tripp,South Dakota,SD,6.1,3,15.4,4
Turner,South Dakota,SD,6.5,4,6.3,4
Union,South Dakota,SD,6.2,4,6.1,4
Walworth,South Dakota,SD,3.9,3,5.9,3
Yankton,South Dakota,SD,5.4,3,7.1,3
Ziebach,South Dakota,SD,6.1,3,16.6,4
Anderson,Tennessee,TN,7.7,4,6.5,4
Bedford,Tennessee,TN,8.3,4,7.1,4
Benton,Tennessee,TN,9.2,4,8.5,4
Bledsoe,Tennessee,TN,8.1,3,5.3,3
Blount,Tennessee,TN,8.2,4,9.3,4
Bradley,Tennessee,TN,8.4,4,7.6,4
Campbell,Tennessee,TN,8.7,4,6.9,3
Cannon,Tennessee,TN,7.8,4,8.3,4
Carroll,Tennessee,TN,9.2,4,12.6,4
Carter,Tennessee,TN,9.7,4,9.1,4
Cheatham,Tennessee,TN,7.5,4,4.1,3
Chester,Tennessee,TN,8.1,3,11.1,4
Claiborne,Tennessee,TN,8.4,3,4.5,3
Clay,Tennessee,TN,7.2,3,9.7,4
Cocke,Tennessee,TN,9.4,3,4.3,3
Coffee,Tennessee,TN,9.2,4,9.2,4
Crockett,Tennessee,TN,8.1,3,8.5,4
Cumberland,Tennessee,TN,9.2,4,4.4,3
Davidson,Tennessee,TN,9.3,4,8.7,4
Decatur,Tennessee,TN,7,3,5.1,3
DeKalb,Tennessee,TN,8.3,4,7.4,3
Dickson,Tennessee,TN,8.4,4,5.4,3
Dyer,Tennessee,TN,9.9,4,12,4
Fayette,Tennessee,TN,9.5,4,10.4,4
Fentress,Tennessee,TN,7.5,3,9.7,4
Franklin,Tennessee,TN,7.6,4,3.4,3
Gibson,Tennessee,TN,9.3,4,13.2,4
Giles,Tennessee,TN,8.6,4,9.7,4
Grainger,Tennessee,TN,7.8,3,5.7,3
Greene,Tennessee,TN,8.2,4,9,4
Grundy,Tennessee,TN,8.5,3,3.4,3
Hamblen,Tennessee,TN,7.7,3,5.3,3
Hamilton,Tennessee,TN,11.6,4,10.1,4
Hancock,Tennessee,TN,6.3,3,7.8,3
Hardeman,Tennessee,TN,10.8,4,15.5,4
Hardin,Tennessee,TN,8.8,4,10.5,4
Hawkins,Tennessee,TN,8.3,3,7.4,4
Haywood,Tennessee,TN,10.1,3,12.6,4
Henderson,Tennessee,TN,8.4,4,9.7,4
Henry,Tennessee,TN,9.5,4,11,4
Hickman,Tennessee,TN,8.3,3,6.9,3
Houston,Tennessee,TN,7.9,4,6.5,3
Humphreys,Tennessee,TN,7.9,4,9.5,4
Jackson,Tennessee,TN,8.1,4,8.2,4
Jefferson,Tennessee,TN,8.8,4,5.3,3
Johnson,Tennessee,TN,8.7,4,11.1,4
Knox,Tennessee,TN,8.6,4,6.1,3
Lake,Tennessee,TN,11.6,4,7,3
Lauderdale,Tennessee,TN,10.6,4,11.3,4
Lawrence,Tennessee,TN,6.8,3,5.9,3
Lewis,Tennessee,TN,8.3,4,5.6,3
Lincoln,Tennessee,TN,8.9,4,7.8,4
Loudon,Tennessee,TN,7.3,3,8.6,4
McMinn,Tennessee,TN,8.6,3,4.6,3
McNairy,Tennessee,TN,8.3,4,9,4
Macon,Tennessee,TN,7.8,3,8.7,4
Madison,Tennessee,TN,10.1,4,11.4,4
Marion,Tennessee,TN,10.3,4,7.5,4
Marshall,Tennessee,TN,7.4,4,8.8,4
Maury,Tennessee,TN,8.3,4,7.2,4
Meigs,Tennessee,TN,9.3,4,7.9,4
Monroe,Tennessee,TN,9,4,8.6,4
Montgomery,Tennessee,TN,7.9,4,8.7,4
Moore,Tennessee,TN,8,4,NA,NA
Morgan,Tennessee,TN,9.2,4,10.9,4
Obion,Tennessee,TN,9.1,4,8.6,4
Overton,Tennessee,TN,6.1,3,4.3,3
Perry,Tennessee,TN,7.7,4,7.1,4
Pickett,Tennessee,TN,7.8,3,NA,NA
Polk,Tennessee,TN,9.7,4,11.5,4
Putnam,Tennessee,TN,8.1,4,7.4,4
Rhea,Tennessee,TN,10.2,4,7.6,4
Roane,Tennessee,TN,8.8,3,6,3
Robertson,Tennessee,TN,7.5,4,4,3
Rutherford,Tennessee,TN,8.8,4,6.4,4
Scott,Tennessee,TN,8.3,3,5.8,3
Sequatchie,Tennessee,TN,9.6,4,6.2,3
Sevier,Tennessee,TN,8.4,4,7.1,3
Shelby,Tennessee,TN,10.9,4,14,4
Smith,Tennessee,TN,7.6,4,2.6,3
Stewart,Tennessee,TN,9.1,4,10.2,4
Sullivan,Tennessee,TN,8.8,4,7.1,3
Sumner,Tennessee,TN,7.7,4,6.6,4
Tipton,Tennessee,TN,10.8,4,12.5,4
Trousdale,Tennessee,TN,8.3,4,3.7,3
Unicoi,Tennessee,TN,7.5,3,9.4,4
Union,Tennessee,TN,9.8,4,4.5,3
Van Buren,Tennessee,TN,8.5,3,9.6,4
Warren,Tennessee,TN,8.3,3,5,3
Washington,Tennessee,TN,8.8,4,10.8,4
Wayne,Tennessee,TN,6.8,3,8,3
Weakley,Tennessee,TN,7.7,4,8.4,4
White,Tennessee,TN,8.2,3,7.1,3
Williamson,Tennessee,TN,6.2,3,4.2,3
Wilson,Tennessee,TN,8.8,4,5.3,3
Anderson,Texas,TX,7.4,3,6.4,3
Andrews,Texas,TX,9.7,4,10.7,4
Angelina,Texas,TX,7.7,3,6.4,3
Aransas,Texas,TX,8.1,3,7,3
Archer,Texas,TX,5.6,3,8.9,4
Armstrong,Texas,TX,9.7,4,NA,NA
Atascosa,Texas,TX,8,3,8.8,4
Austin,Texas,TX,7.4,4,5.7,3
Bailey,Texas,TX,7.5,3,7.3,3
Bandera,Texas,TX,7.5,4,7.6,4
Bastrop,Texas,TX,7.6,3,5.6,3
Baylor,Texas,TX,8.1,4,NA,NA
Bee,Texas,TX,9,3,6.7,3
Bell,Texas,TX,8.1,3,7.5,3
Bexar,Texas,TX,8.4,4,7,4
Blanco,Texas,TX,6.8,4,5.7,4
Borden,Texas,TX,NA,NA,NA,NA
Bosque,Texas,TX,6.2,3,8.2,4
Bowie,Texas,TX,9.7,4,8.2,4
Brazoria,Texas,TX,7.5,3,5,3
Brazos,Texas,TX,7.2,3,4.4,3
Brewster,Texas,TX,7.5,4,11.4,4
Briscoe,Texas,TX,10.3,4,NA,NA
Brooks,Texas,TX,7.9,3,3.1,3
Brown,Texas,TX,7.6,3,11.2,4
Burleson,Texas,TX,7.2,4,6.5,3
Burnet,Texas,TX,6.9,3,6.8,3
Caldwell,Texas,TX,7.4,3,7.4,3
Calhoun,Texas,TX,6.6,3,3.6,3
Callahan,Texas,TX,6.1,3,6.6,3
Cameron,Texas,TX,6.9,3,5,3
Camp,Texas,TX,6.1,3,3.6,3
Carson,Texas,TX,9.7,4,14.7,4
Cass,Texas,TX,8.1,4,11,4
Castro,Texas,TX,8.5,3,3.3,3
Chambers,Texas,TX,7,3,6.5,3
Cherokee,Texas,TX,9.3,4,7.4,3
Childress,Texas,TX,7.4,3,7.5,4
Clay,Texas,TX,6.3,4,9.2,4
Cochran,Texas,TX,8.5,4,NA,NA
Coke,Texas,TX,5.2,3,NA,NA
Coleman,Texas,TX,7.8,4,12,4
Collin,Texas,TX,7.5,4,4,3
Collingsworth,Texas,TX,7.7,4,NA,NA
Colorado,Texas,TX,7.1,4,8.6,4
Comal,Texas,TX,6.5,4,5.9,3
Comanche,Texas,TX,7.1,3,4.8,3
Concho,Texas,TX,7.6,3,NA,NA
Cooke,Texas,TX,8.1,4,8.4,4
Coryell,Texas,TX,7.5,4,7.8,4
Cottle,Texas,TX,11.9,4,NA,NA
Crane,Texas,TX,3.7,3,7.6,3
Crockett,Texas,TX,7,3,NA,NA
Crosby,Texas,TX,9.6,4,5,3
Culberson,Texas,TX,8,4,NA,NA
Dallam,Texas,TX,8.6,4,13.6,4
Dallas,Texas,TX,7.8,4,6.8,4
Dawson,Texas,TX,9.6,4,7.5,3
Deaf Smith,Texas,TX,7.6,3,8.8,4
Delta,Texas,TX,6.5,3,7.2,4
Denton,Texas,TX,6.9,3,5.3,3
DeWitt,Texas,TX,6.8,3,5.9,3
Dickens,Texas,TX,12.3,4,NA,NA
Dimmit,Texas,TX,7.3,3,6.5,3
Donley,Texas,TX,10.3,4,19.9,4
Duval,Texas,TX,8.4,3,3.9,3
Eastland,Texas,TX,6.7,3,9.9,4
Ector,Texas,TX,9.4,3,6.4,3
Edwards,Texas,TX,11.7,4,NA,NA
Ellis,Texas,TX,6.7,3,5.8,3
El Paso,Texas,TX,7.9,3,4.1,3
Erath,Texas,TX,6.1,3,4.4,3
Falls,Texas,TX,9.2,4,8.3,4
Fannin,Texas,TX,6.8,3,5.6,3
Fayette,Texas,TX,6.2,3,5.3,3
Fisher,Texas,TX,9.8,4,NA,NA
Floyd,Texas,TX,10.5,4,10.6,4
Foard,Texas,TX,7.3,3,NA,NA
Fort Bend,Texas,TX,7.5,4,4.6,3
Franklin,Texas,TX,5.4,3,7.1,4
Freestone,Texas,TX,7.8,4,9.7,4
Frio,Texas,TX,7.7,3,6.4,3
Gaines,Texas,TX,8.2,3,5.1,3
Galveston,Texas,TX,9,4,8.3,3
Garza,Texas,TX,7.2,3,4.8,3
Gillespie,Texas,TX,5.9,3,5,3
Glasscock,Texas,TX,8.8,4,NA,NA
Goliad,Texas,TX,7.7,4,5.9,3
Gonzales,Texas,TX,7.3,3,4.3,3
Gray,Texas,TX,8.4,4,8.9,4
Grayson,Texas,TX,7.2,3,7.2,3
Gregg,Texas,TX,7.8,3,6.8,3
Grimes,Texas,TX,7.4,3,6.1,3
Guadalupe,Texas,TX,7.1,3,6.1,3
Hale,Texas,TX,9.3,4,8,4
Hall,Texas,TX,6.9,3,3.8,3
Hamilton,Texas,TX,6.1,3,7.1,4
Hansford,Texas,TX,5.9,3,3.9,3
Hardeman,Texas,TX,9.7,4,9.9,4
Hardin,Texas,TX,7.2,4,5.4,3
Harris,Texas,TX,7.8,3,6,3
Harrison,Texas,TX,8.7,3,8.4,3
Hartley,Texas,TX,7.9,4,12.4,4
Haskell,Texas,TX,4.6,3,6.8,3
Hays,Texas,TX,6.3,3,3.2,3
Hemphill,Texas,TX,3.6,3,NA,NA
Henderson,Texas,TX,7.9,4,7,3
Hidalgo,Texas,TX,6.5,3,4,3
Hill,Texas,TX,6.6,3,6.3,3
Hockley,Texas,TX,8.1,3,3.2,3
Hood,Texas,TX,6.6,3,5.9,3
Hopkins,Texas,TX,8.1,4,6.6,3
Houston,Texas,TX,9.1,4,5.7,3
Howard,Texas,TX,9.5,4,5.9,3
Hudspeth,Texas,TX,9.1,4,NA,NA
Hunt,Texas,TX,7.8,3,6.4,3
Hutchinson,Texas,TX,7.6,4,8.9,4
Irion,Texas,TX,8.7,4,NA,NA
Jack,Texas,TX,7.3,4,8.6,4
Jackson,Texas,TX,6.7,4,3.4,3
Jasper,Texas,TX,8,4,6.8,3
Jeff Davis,Texas,TX,5.2,3,NA,NA
Jefferson,Texas,TX,9,3,8.8,3
Jim Hogg,Texas,TX,9.2,4,7,3
Jim Wells,Texas,TX,8.7,3,5.1,3
Johnson,Texas,TX,6.8,3,6.2,3
Jones,Texas,TX,7.4,3,10.3,4
Karnes,Texas,TX,7.4,3,6.8,3
Kaufman,Texas,TX,8.4,4,5,3
Kendall,Texas,TX,6.3,4,2.9,3
Kenedy,Texas,TX,NA,NA,NA,NA
Kent,Texas,TX,NA,NA,NA,NA
Kerr,Texas,TX,7.7,4,6.7,3
Kimble,Texas,TX,7.4,3,10.5,4
King,Texas,TX,NA,NA,NA,NA
Kinney,Texas,TX,8.4,4,NA,NA
Kleberg,Texas,TX,7.9,3,5.5,3
Knox,Texas,TX,8.6,4,NA,NA
Lamar,Texas,TX,8.5,4,5.1,3
Lamb,Texas,TX,9.2,4,9.6,4
Lampasas,Texas,TX,6.6,3,9.8,4
La Salle,Texas,TX,7,3,6,3
Lavaca,Texas,TX,6.7,3,4.7,3
Lee,Texas,TX,7.3,4,4.7,3
Leon,Texas,TX,7.3,4,5.6,3
Liberty,Texas,TX,7.4,3,6.8,3
Limestone,Texas,TX,7.2,3,5.1,3
Lipscomb,Texas,TX,5.7,3,NA,NA
Live Oak,Texas,TX,7.4,3,5.6,3
Llano,Texas,TX,7.6,4,8,4
Loving,Texas,TX,NA,NA,NA,NA
Lubbock,Texas,TX,10.3,4,5.8,3
Lynn,Texas,TX,7.7,3,8.4,4
McCulloch,Texas,TX,9.2,4,6.9,3
McLennan,Texas,TX,7.5,3,8.2,3
McMullen,Texas,TX,NA,NA,NA,NA
Madison,Texas,TX,9.1,4,6.6,3
Marion,Texas,TX,10,4,7.6,3
Martin,Texas,TX,6.9,3,6.3,3
Mason,Texas,TX,6.4,3,NA,NA
Matagorda,Texas,TX,7.4,3,7.2,3
Maverick,Texas,TX,7,3,3.7,3
Medina,Texas,TX,7.1,3,5.8,3
Menard,Texas,TX,10.5,4,NA,NA
